id,comment_count,favorite_count,score
18582992,1,,-1
18588762,1,,-1
18592212,1,,-1
18619006,1,,-1
18630508,1,,-1
18633429,1,,-1
18642344,1,,-1
18663525,1,,-1
18667705,1,,-1
18673805,1,,-1
18699375,1,,-1
18702176,1,,-1
18751141,1,,-1
18755305,1,,-1
18764621,1,,-1
18781013,1,,-1
18794294,1,,-1
18794449,1,,-1
18799571,1,,-1
18800082,1,,-1
18815515,1,,-1
18825982,1,,-1
18826080,1,,-1
18870948,1,,-1
18909147,1,,-1
18917735,1,,-1
18934299,1,,-1
18944542,1,,-1
18951826,1,,-1
18956417,1,,-1
18967070,1,,-1
18969449,1,,-1
18979326,1,,-1
18996692,1,,-1
19005461,1,,-1
19026414,1,,-1
19039023,1,,-1
19043793,1,,-1
19060757,1,,-1
19070062,1,,-1
19095274,1,,-1
18485724,2,,0
18486905,2,,0
18487124,2,,0
18487567,2,,0
18487912,2,,0
18489438,2,,0
18489719,2,,0
18490460,2,,0
18490717,2,,0
18490838,2,,0
18491068,2,,0
18491467,2,,0
18492472,2,,0
18492933,2,,0
18496064,2,,0
18497017,2,,0
18497386,2,,0
18498200,2,,0
18499544,2,,0
18500433,2,,0
18500619,2,,0
18501374,2,,0
18501601,2,,0
18501953,2,,0
18502438,2,,0
18502976,2,,0
18503469,2,,0
18504016,2,,0
18505886,2,,0
18506075,2,,0
18506096,2,,0
18506376,2,,0
18506460,2,,0
18506795,2,,0
18507076,2,,0
18507306,2,,0
18507905,2,,0
18508807,2,,0
18508884,2,,0
18509789,2,,0
18511105,2,,0
18511170,2,,0
18511385,2,,0
18511531,2,,0
18511809,2,,0
18512823,2,,0
18513106,2,,0
18513636,2,,0
18513953,2,,0
18514514,2,,0
18515395,2,,0
18515722,2,,0
18516158,2,,0
18516330,2,,0
18516545,2,,0
18517423,2,,0
18519539,2,,0
18519588,2,,0
18519678,2,,0
18520215,2,,0
18520395,2,,0
18521083,2,,0
18522366,2,,0
18522439,2,,0
18523012,2,,0
18523042,2,,0
18523597,2,,0
18524367,2,,0
18525711,2,,0
18526165,2,,0
18526948,2,,0
18527555,2,,0
18529932,2,,0
18530736,2,,0
18532857,2,,0
18533178,2,,0
18533387,2,,0
18533951,2,,0
18534014,2,,0
18534509,2,,0
18534742,2,,0
18534796,2,,0
18537268,2,,0
18537328,2,,0
18537970,2,,0
18538380,2,,0
18538659,2,,0
18540382,2,,0
18541231,2,,0
18541370,2,,0
18541696,2,,0
18542733,2,,0
18543826,2,,0
18544195,2,,0
18544239,2,,0
18544499,2,,0
18545054,2,,0
18545294,2,,0
18546938,2,,0
18547585,2,,0
18548387,2,,0
18548552,2,,0
18549249,2,,0
18550786,2,,0
18552755,2,,0
18553043,2,,0
18553051,2,,0
18553101,2,,0
18553111,2,,0
18554543,2,,0
18554695,2,,0
18554767,2,,0
18555713,2,,0
18556149,2,,0
18557661,2,,0
18558135,2,,0
18559407,2,,0
18560041,2,,0
18561160,2,,0
18561933,2,,0
18562829,2,,0
18563410,2,,0
18563473,2,,0
18563668,2,,0
18563690,2,,0
18563937,2,,0
18564040,2,,0
18564151,2,,0
18564615,2,,0
18564889,2,,0
18565301,2,,0
18566473,2,,0
18567924,2,,0
18568271,2,,0
18572052,2,,0
18572397,2,,0
18573083,2,,0
18574282,2,,0
18574491,2,,0
18575413,2,,0
18578054,2,,0
18578303,2,,0
18578657,2,,0
18578771,2,,0
18578915,2,,0
18580049,2,,0
18580333,2,,0
18580455,2,,0
18581514,2,,0
18581735,2,,0
18582761,2,,0
18582863,2,,0
18583016,2,,0
18584611,2,,0
18585729,2,,0
18586364,2,,0
18586495,2,,0
18586529,2,,0
18587371,2,,0
18587590,2,,0
18587866,2,,0
18588342,2,,0
18588388,2,,0
18589103,2,,0
18589477,2,,0
18590626,2,,0
18590788,2,,0
18590802,2,,0
18591317,2,,0
18591343,2,,0
18591554,2,,0
18591756,2,,0
18592370,2,,0
18592487,2,,0
18593509,2,,0
18593628,2,,0
18593899,2,,0
18595059,2,,0
18595502,2,,0
18597269,2,,0
18597404,2,,0
18598618,2,,0
18599137,2,,0
18599450,2,,0
18601495,2,,0
18602339,2,,0
18602589,2,,0
18603717,2,,0
18603918,2,,0
18603947,2,,0
18604446,2,,0
18604568,2,,0
18605361,2,,0
18606781,2,,0
18607424,2,,0
18609095,2,,0
18609468,2,,0
18610530,2,,0
18610573,2,,0
18610707,2,,0
18612592,2,,0
18612863,2,,0
18612912,2,,0
18613007,2,,0
18613393,2,,0
18613693,2,,0
18614272,2,,0
18614449,2,,0
18615664,2,,0
18616046,2,,0
18616212,2,,0
18616258,2,,0
18616383,2,,0
18617047,2,,0
18618366,2,,0
18618472,2,,0
18619118,2,,0
18620180,2,,0
18621771,2,,0
18621909,2,,0
18622474,2,,0
18622685,2,,0
18623064,2,,0
18624575,2,,0
18625071,2,,0
18625196,2,,0
18625317,2,,0
18626440,2,,0
18626840,2,,0
18627333,2,,0
18629267,2,,0
18629921,2,,0
18632246,2,,0
18633348,2,,0
18634757,2,,0
18635464,2,,0
18635718,2,,0
18635764,2,,0
18636024,2,,0
18637028,2,,0
18637413,2,,0
18638430,2,,0
18638564,2,,0
18640388,2,,0
18640710,2,,0
18640838,2,,0
18641453,2,,0
18641528,2,,0
18642019,2,,0
18642178,2,,0
18642448,2,,0
18642606,2,,0
18642840,2,,0
18643606,2,,0
18644797,2,,0
18646637,2,,0
18647536,2,,0
18647598,2,,0
18647695,2,,0
18648189,2,,0
18649223,2,,0
18649928,2,,0
18650190,2,,0
18650389,2,,0
18650435,2,,0
18650706,2,,0
18651135,2,,0
18651928,2,,0
18653727,2,,0
18653812,2,,0
18655442,2,,0
18656081,2,,0
18656275,2,,0
18656692,2,,0
18659326,2,,0
18660468,2,,0
18660473,2,,0
18661079,2,,0
18661358,2,,0
18661600,2,,0
18662554,2,,0
18662809,2,,0
18663104,2,,0
18663796,2,,0
18664420,2,,0
18664444,2,,0
18665100,2,,0
18665191,2,,0
18665493,2,,0
18665734,2,,0
18667990,2,,0
18671423,2,,0
18671666,2,,0
18672238,2,,0
18673168,2,,0
18673255,2,,0
18673663,2,,0
18673795,2,,0
18674503,2,,0
18676899,2,,0
18677960,2,,0
18678284,2,,0
18680082,2,,0
18680570,2,,0
18681203,2,,0
18684040,2,,0
18684216,2,,0
18685135,2,,0
18686429,2,,0
18686751,2,,0
18686764,2,,0
18687055,2,,0
18687057,2,,0
18687744,2,,0
18688007,2,,0
18688273,2,,0
18689068,2,,0
18689289,2,,0
18689382,2,,0
18689799,2,,0
18691019,2,,0
18691027,2,,0
18691093,2,,0
18691760,2,,0
18692281,2,,0
18692770,2,,0
18694170,2,,0
18694386,2,,0
18694814,2,,0
18695972,2,,0
18697259,2,,0
18697856,2,,0
18698016,2,,0
18698598,2,,0
18699226,2,,0
18700367,2,,0
18702506,2,,0
18703278,2,,0
18703299,2,,0
18703989,2,,0
18705082,2,,0
18705448,2,,0
18705496,2,,0
18706053,2,,0
18706366,2,,0
18709902,2,,0
18710440,2,,0
18711469,2,,0
18711889,2,,0
18712331,2,,0
18713001,2,,0
18713493,2,,0
18713555,2,,0
18713747,2,,0
18714050,2,,0
18714610,2,,0
18714976,2,,0
18715173,2,,0
18715849,2,,0
18716299,2,,0
18716479,2,,0
18716832,2,,0
18716931,2,,0
18719123,2,,0
18719379,2,,0
18721703,2,,0
18722980,2,,0
18723005,2,,0
18723068,2,,0
18723939,2,,0
18724380,2,,0
18724658,2,,0
18725505,2,,0
18725932,2,,0
18725979,2,,0
18726103,2,,0
18726835,2,,0
18726861,2,,0
18727076,2,,0
18727462,2,,0
18728549,2,,0
18729240,2,,0
18730870,2,,0
18731177,2,,0
18731292,2,,0
18731569,2,,0
18732158,2,,0
18733494,2,,0
18734268,2,,0
18734406,2,,0
18734586,2,,0
18736111,2,,0
18736316,2,,0
18736766,2,,0
18736804,2,,0
18737175,2,,0
18738116,2,,0
18738117,2,,0
18738374,2,,0
18738479,2,,0
18738530,2,,0
18739312,2,,0
18739421,2,,0
18739449,2,,0
18739521,2,,0
18739571,2,,0
18740101,2,,0
18740975,2,,0
18741286,2,,0
18743084,2,,0
18743194,2,,0
18743498,2,,0
18744285,2,,0
18745417,2,,0
18746989,2,,0
18747484,2,,0
18749209,2,,0
18749737,2,,0
18750696,2,,0
18751109,2,,0
18751725,2,,0
18752060,2,,0
18752323,2,,0
18753009,2,,0
18754038,2,,0
18754065,2,,0
18756304,2,,0
18756329,2,,0
18756874,2,,0
18757238,2,,0
18757803,2,,0
18758167,2,,0
18758319,2,,0
18758578,2,,0
18760045,2,,0
18760254,2,,0
18760333,2,,0
18760676,2,,0
18761520,2,,0
18762063,2,,0
18763486,2,,0
18765412,2,,0
18765510,2,,0
18765573,2,,0
18765858,2,,0
18766302,2,,0
18766387,2,,0
18767846,2,,0
18769038,2,,0
18769333,2,,0
18769539,2,,0
18769698,2,,0
18770351,2,,0
18771025,2,,0
18771091,2,,0
18771698,2,,0
18771771,2,,0
18771914,2,,0
18773194,2,,0
18773248,2,,0
18774586,2,,0
18774762,2,,0
18775850,2,,0
18775905,2,,0
18775934,2,,0
18775948,2,,0
18776632,2,,0
18777067,2,,0
18777671,2,,0
18778903,2,,0
18779315,2,,0
18779898,2,,0
18780253,2,,0
18781112,2,,0
18781139,2,,0
18782483,2,,0
18783051,2,,0
18783804,2,,0
18783865,2,,0
18784445,2,,0
18784991,2,,0
18785636,2,,0
18786051,2,,0
18787208,2,,0
18787652,2,,0
18787706,2,,0
18788561,2,,0
18788569,2,,0
18788854,2,,0
18789114,2,,0
18790736,2,,0
18791313,2,,0
18791792,2,,0
18792046,2,,0
18793660,2,,0
18793678,2,,0
18793680,2,,0
18793890,2,,0
18794031,2,,0
18794233,2,,0
18794286,2,,0
18794762,2,,0
18795188,2,,0
18795792,2,,0
18796481,2,,0
18797010,2,,0
18797733,2,,0
18798361,2,,0
18798504,2,,0
18800221,2,,0
18801801,2,,0
18802084,2,,0
18803146,2,,0
18803204,2,,0
18803657,2,,0
18803678,2,,0
18806003,2,,0
18806223,2,,0
18806909,2,,0
18807052,2,,0
18807096,2,,0
18807467,2,,0
18807815,2,,0
18810079,2,,0
18810084,2,,0
18810428,2,,0
18810592,2,,0
18811375,2,,0
18811862,2,,0
18816081,2,,0
18816090,2,,0
18816431,2,,0
18816517,2,,0
18817460,2,,0
18817508,2,,0
18817938,2,,0
18818802,2,,0
18818906,2,,0
18819283,2,,0
18819539,2,,0
18819729,2,,0
18820744,2,,0
18821157,2,,0
18821177,2,,0
18822187,2,,0
18823018,2,,0
18823229,2,,0
18823282,2,,0
18823511,2,,0
18825758,2,,0
18826818,2,,0
18827206,2,,0
18827646,2,,0
18827799,2,,0
18827939,2,,0
18828594,2,,0
18829333,2,,0
18829859,2,,0
18830095,2,,0
18831005,2,,0
18832098,2,,0
18832243,2,,0
18832518,2,,0
18832939,2,,0
18833331,2,,0
18833610,2,,0
18833924,2,,0
18835509,2,,0
18835889,2,,0
18836035,2,,0
18836185,2,,0
18836393,2,,0
18837998,2,,0
18838046,2,,0
18839192,2,,0
18839914,2,,0
18840476,2,,0
18840494,2,,0
18841216,2,,0
18841742,2,,0
18842056,2,,0
18842061,2,,0
18842138,2,,0
18844738,2,,0
18845349,2,,0
18845876,2,,0
18846308,2,,0
18847732,2,,0
18847843,2,,0
18848326,2,,0
18850894,2,,0
18851094,2,,0
18851404,2,,0
18852528,2,,0
18853884,2,,0
18854349,2,,0
18855052,2,,0
18855114,2,,0
18855660,2,,0
18857344,2,,0
18858391,2,,0
18858456,2,,0
18858468,2,,0
18858739,2,,0
18858800,2,,0
18859151,2,,0
18860384,2,,0
18860448,2,,0
18860793,2,,0
18862714,2,,0
18862976,2,,0
18863979,2,,0
18864283,2,,0
18864334,2,,0
18864449,2,,0
18865271,2,,0
18865608,2,,0
18866756,2,,0
18868884,2,,0
18869410,2,,0
18869760,2,,0
18870880,2,,0
18871950,2,,0
18872892,2,,0
18873137,2,,0
18874241,2,,0
18874408,2,,0
18874809,2,,0
18875164,2,,0
18876583,2,,0
18877013,2,,0
18877319,2,,0
18877513,2,,0
18879481,2,,0
18882732,2,,0
18882889,2,,0
18883428,2,,0
18883800,2,,0
18883817,2,,0
18883917,2,,0
18883947,2,,0
18884182,2,,0
18884647,2,,0
18884776,2,,0
18884887,2,,0
18886416,2,,0
18886908,2,,0
18887713,2,,0
18888215,2,,0
18888976,2,,0
18889046,2,,0
18890888,2,,0
18891311,2,,0
18893576,2,,0
18894082,2,,0
18894085,2,,0
18894705,2,,0
18895787,2,,0
18896016,2,,0
18896795,2,,0
18896829,2,,0
18897692,2,,0
18900704,2,,0
18900753,2,,0
18901051,2,,0
18902325,2,,0
18902933,2,,0
18903027,2,,0
18903251,2,,0
18905305,2,,0
18906087,2,,0
18906860,2,,0
18908385,2,,0
18910247,2,,0
18911303,2,,0
18911556,2,,0
18911677,2,,0
18914502,2,,0
18914505,2,,0
18914531,2,,0
18915296,2,,0
18916673,2,,0
18917261,2,,0
18918212,2,,0
18919043,2,,0
18919119,2,,0
18919153,2,,0
18923322,2,,0
18924092,2,,0
18924458,2,,0
18924870,2,,0
18924903,2,,0
18925194,2,,0
18925623,2,,0
18925641,2,,0
18926360,2,,0
18926493,2,,0
18927138,2,,0
18927623,2,,0
18928053,2,,0
18928169,2,,0
18928396,2,,0
18928452,2,,0
18929299,2,,0
18929601,2,,0
18930215,2,,0
18930350,2,,0
18930486,2,,0
18930518,2,,0
18930536,2,,0
18930997,2,,0
18931740,2,,0
18932267,2,,0
18932923,2,,0
18933624,2,,0
18935379,2,,0
18935537,2,,0
18935923,2,,0
18936303,2,,0
18936366,2,,0
18936534,2,,0
18936699,2,,0
18937165,2,,0
18939964,2,,0
18941328,2,,0
18944020,2,,0
18944860,2,,0
18945074,2,,0
18945874,2,,0
18946120,2,,0
18946714,2,,0
18946882,2,,0
18947089,2,,0
18947131,2,,0
18947758,2,,0
18947806,2,,0
18947828,2,,0
18950301,2,,0
18950399,2,,0
18951212,2,,0
18951306,2,,0
18955722,2,,0
18956152,2,,0
18956188,2,,0
18956200,2,,0
18956731,2,,0
18956819,2,,0
18960475,2,,0
18961198,2,,0
18961829,2,,0
18961834,2,,0
18962247,2,,0
18962390,2,,0
18964851,2,,0
18964887,2,,0
18965184,2,,0
18965401,2,,0
18965906,2,,0
18966707,2,,0
18966831,2,,0
18967242,2,,0
18967340,2,,0
18968300,2,,0
18969306,2,,0
18969513,2,,0
18969533,2,,0
18969929,2,,0
18970126,2,,0
18970153,2,,0
18970263,2,,0
18971839,2,,0
18972512,2,,0
18973299,2,,0
18973330,2,,0
18975011,2,,0
18975957,2,,0
18976578,2,,0
18976705,2,,0
18977285,2,,0
18977642,2,,0
18979082,2,,0
18980084,2,,0
18980882,2,,0
18982114,2,,0
18982241,2,,0
18982752,2,,0
18983125,2,,0
18983649,2,,0
18983817,2,,0
18984568,2,,0
18984626,2,,0
18984673,2,,0
18984783,2,,0
18985539,2,,0
18985622,2,,0
18985985,2,,0
18986545,2,,0
18986672,2,,0
18986880,2,,0
18987195,2,,0
18987441,2,,0
18988443,2,,0
18989395,2,,0
18990637,2,,0
18991097,2,,0
18991811,2,,0
18991821,2,,0
18991840,2,,0
18991863,2,,0
18991913,2,,0
18992065,2,,0
18992518,2,,0
18993512,2,,0
18994113,2,,0
18994856,2,,0
18995003,2,,0
18995926,2,,0
18996742,2,,0
18997644,2,,0
18998075,2,,0
18998360,2,,0
18999236,2,,0
18999498,2,,0
18999876,2,,0
19000077,2,,0
19000312,2,,0
19000605,2,,0
19001022,2,,0
19002143,2,,0
19002243,2,,0
19002657,2,,0
19003022,2,,0
19003080,2,,0
19003519,2,,0
19003695,2,,0
19003732,2,,0
19003891,2,,0
19004146,2,,0
19004331,2,,0
19005509,2,,0
19007348,2,,0
19007564,2,,0
19008626,2,,0
19008647,2,,0
19011457,2,,0
19011856,2,,0
19013742,2,,0
19013805,2,,0
19014441,2,,0
19014509,2,,0
19014947,2,,0
19015130,2,,0
19015396,2,,0
19015758,2,,0
19015825,2,,0
19016310,2,,0
19016412,2,,0
19019260,2,,0
19020908,2,,0
19022135,2,,0
19022732,2,,0
19023255,2,,0
19024416,2,,0
19024991,2,,0
19025188,2,,0
19025415,2,,0
19025629,2,,0
19025876,2,,0
19026445,2,,0
19026720,2,,0
19026724,2,,0
19027458,2,,0
19027586,2,,0
19028832,2,,0
19029146,2,,0
19029404,2,,0
19029695,2,,0
19030129,2,,0
19031158,2,,0
19031634,2,,0
19032328,2,,0
19032523,2,,0
19033641,2,,0
19034018,2,,0
19035652,2,,0
19035655,2,,0
19035812,2,,0
19036576,2,,0
19036946,2,,0
19037096,2,,0
19037660,2,,0
19038360,2,,0
19038510,2,,0
19039211,2,,0
19039432,2,,0
19039729,2,,0
19040277,2,,0
19042555,2,,0
19043764,2,,0
19045014,2,,0
19045126,2,,0
19045753,2,,0
19045910,2,,0
19046926,2,,0
19047104,2,,0
19048294,2,,0
19050382,2,,0
19050737,2,,0
19050825,2,,0
19051880,2,,0
19052690,2,,0
19053277,2,,0
19053380,2,,0
19056129,2,,0
19056383,2,,0
19057893,2,,0
19058665,2,,0
19058846,2,,0
19058924,2,,0
19060512,2,,0
19061553,2,,0
19061769,2,,0
19061840,2,,0
19063892,2,,0
19064518,2,,0
19065567,2,,0
19066144,2,,0
19066191,2,,0
19066429,2,,0
19067311,2,,0
19067789,2,,0
19068802,2,,0
19069510,2,,0
19069589,2,,0
19070775,2,,0
19070883,2,,0
19073438,2,,0
19073935,2,,0
19073999,2,,0
19074053,2,,0
19074799,2,,0
19074876,2,,0
19076402,2,,0
19076903,2,,0
19077014,2,,0
19078364,2,,0
19079220,2,,0
19079288,2,,0
19079692,2,,0
19080480,2,,0
19081665,2,,0
19082273,2,,0
19082958,2,,0
19083509,2,,0
19084552,2,,0
19085168,2,,0
19086486,2,,0
19087707,2,,0
19087830,2,,0
19087930,2,,0
19090052,2,,0
19090810,2,,0
19092078,2,,0
19095141,2,,0
19096489,2,,0
19096611,2,,0
19096962,2,,0
19097302,2,,0
19100096,2,,0
19101329,2,,0
19101553,2,,0
19102381,2,,0
19102826,2,,0
19103522,2,,0
19104503,2,,0
19105060,2,,0
19105693,2,,0
19106274,2,,0
19106343,2,,0
19107189,2,,0
19108152,2,,0
19108199,2,,0
19108295,2,,0
19108496,2,,0
19108578,2,,0
19109048,2,,0
19109928,2,,0
19111847,2,,0
19112303,2,,0
19112338,2,,0
19112350,2,,0
19112982,2,,0
19113330,2,,0
19113524,2,,0
19115171,2,,0
19115302,2,,0
19116522,2,,0
19117268,2,,0
19117415,2,,0
19119733,2,,0
19120337,2,,0
19120654,2,,0
19120722,2,,0
19121016,2,,0
19121937,2,,0
19122142,2,,0
19123101,2,,0
19124709,2,,0
19124853,2,,0
19124867,2,,0
19125481,2,,0
18485508,2,,1
18485644,2,,1
18488380,2,,1
18488497,2,,1
18489853,2,,1
18491512,2,,1
18491737,2,,1
18493215,2,,1
18493570,2,,1
18494030,2,,1
18495839,2,,1
18495922,2,,1
18496342,2,,1
18497372,2,,1
18497510,2,,1
18498265,2,,1
18499376,2,,1
18499685,2,,1
18500113,2,,1
18501909,2,,1
18501912,2,,1
18502609,2,,1
18503062,2,,1
18504509,2,,1
18505609,2,,1
18506181,2,,1
18507001,2,,1
18508990,2,,1
18509882,2,,1
18509904,2,,1
18511014,2,,1
18514124,2,,1
18514565,2,,1
18515052,2,,1
18515687,2,,1
18516397,2,,1
18516413,2,,1
18517761,2,,1
18519388,2,,1
18520125,2,,1
18521372,2,,1
18522308,2,,1
18523410,2,,1
18523979,2,,1
18525153,2,,1
18525526,2,,1
18526145,2,,1
18528561,2,,1
18530324,2,,1
18530998,2,,1
18534719,2,,1
18535878,2,,1
18537167,2,,1
18537646,2,,1
18537926,2,,1
18538871,2,,1
18540521,2,,1
18541065,2,,1
18541723,2,,1
18543256,2,,1
18544754,2,,1
18545168,2,,1
18545456,2,,1
18546498,2,,1
18546525,2,,1
18548123,2,,1
18548264,2,,1
18548328,2,,1
18549256,2,,1
18549316,2,,1
18550503,2,,1
18551050,2,,1
18552349,2,,1
18553824,2,,1
18554084,2,,1
18554662,2,,1
18555470,2,,1
18555609,2,,1
18555811,2,,1
18557027,2,,1
18557908,2,,1
18558815,2,,1
18560485,2,,1
18560735,2,,1
18561185,2,,1
18561209,2,,1
18561267,2,,1
18561549,2,,1
18561809,2,,1
18562459,2,,1
18562629,2,,1
18562842,2,,1
18563032,2,,1
18563464,2,,1
18564166,2,,1
18564740,2,,1
18565403,2,,1
18566141,2,,1
18566172,2,,1
18566985,2,,1
18567250,2,,1
18567899,2,,1
18569652,2,,1
18570689,2,,1
18572966,2,,1
18573332,2,,1
18573529,2,,1
18573851,2,,1
18574947,2,,1
18575314,2,,1
18576673,2,,1
18576921,2,,1
18576935,2,,1
18576996,2,,1
18577363,2,,1
18580962,2,,1
18581035,2,,1
18581942,2,,1
18582641,2,,1
18582862,2,,1
18582938,2,,1
18584011,2,,1
18584096,2,,1
18584191,2,,1
18585049,2,,1
18586234,2,,1
18589351,2,,1
18592310,2,,1
18594888,2,,1
18595263,2,,1
18595539,2,,1
18595802,2,,1
18596621,2,,1
18596787,2,,1
18597088,2,,1
18597819,2,,1
18601507,2,,1
18603315,2,,1
18605576,2,,1
18606306,2,,1
18606902,2,,1
18607050,2,,1
18607844,2,,1
18609595,2,,1
18611221,2,,1
18612199,2,,1
18613222,2,,1
18613226,2,,1
18613785,2,,1
18614182,2,,1
18615317,2,,1
18619048,2,,1
18620688,2,,1
18621031,2,,1
18622127,2,,1
18624636,2,,1
18625171,2,,1
18626367,2,,1
18626392,2,,1
18626642,2,,1
18627801,2,,1
18629093,2,,1
18629247,2,,1
18629534,2,,1
18632260,2,,1
18633206,2,,1
18634493,2,,1
18634802,2,,1
18635152,2,,1
18635398,2,,1
18637471,2,,1
18637872,2,,1
18637919,2,,1
18638274,2,,1
18638470,2,,1
18639057,2,,1
18639771,2,,1
18640780,2,,1
18640865,2,,1
18642030,2,,1
18642977,2,,1
18643024,2,,1
18644079,2,,1
18644963,2,,1
18646183,2,,1
18647213,2,,1
18647550,2,,1
18647631,2,,1
18647939,2,,1
18649095,2,,1
18649259,2,,1
18649730,2,,1
18650637,2,,1
18651576,2,,1
18652514,2,,1
18652791,2,,1
18653032,2,,1
18653201,2,,1
18655698,2,,1
18656262,2,,1
18657041,2,,1
18657981,2,,1
18658019,2,,1
18658314,2,,1
18658374,2,,1
18660597,2,,1
18660971,2,,1
18662595,2,,1
18662976,2,,1
18663192,2,,1
18664380,2,,1
18665019,2,,1
18665450,2,,1
18666055,2,,1
18666203,2,,1
18667759,2,,1
18669162,2,,1
18669612,2,,1
18670148,2,,1
18672459,2,,1
18674451,2,,1
18674665,2,,1
18675107,2,,1
18675551,2,,1
18676679,2,,1
18676718,2,,1
18676864,2,,1
18677266,2,,1
18677757,2,,1
18678407,2,,1
18678778,2,,1
18679615,2,,1
18680259,2,,1
18680424,2,,1
18680434,2,,1
18680792,2,,1
18680978,2,,1
18681407,2,,1
18683286,2,,1
18684929,2,,1
18685694,2,,1
18685719,2,,1
18686110,2,,1
18686816,2,,1
18687528,2,,1
18687625,2,,1
18687788,2,,1
18687893,2,,1
18688257,2,,1
18688270,2,,1
18688649,2,,1
18689422,2,,1
18689667,2,,1
18689733,2,,1
18690255,2,,1
18690725,2,,1
18691178,2,,1
18693193,2,,1
18693927,2,,1
18694536,2,,1
18695661,2,,1
18699003,2,,1
18699106,2,,1
18699130,2,,1
18700708,2,,1
18700801,2,,1
18700802,2,,1
18702551,2,,1
18706008,2,,1
18706694,2,,1
18709527,2,,1
18709882,2,,1
18712127,2,,1
18712270,2,,1
18712570,2,,1
18714406,2,,1
18715020,2,,1
18715269,2,,1
18716227,2,,1
18717316,2,,1
18717686,2,,1
18718129,2,,1
18718607,2,,1
18718947,2,,1
18719196,2,,1
18720003,2,,1
18720537,2,,1
18723120,2,,1
18723419,2,,1
18725162,2,,1
18725243,2,,1
18725332,2,,1
18725924,2,,1
18726193,2,,1
18726333,2,,1
18727484,2,,1
18727738,2,,1
18728028,2,,1
18728347,2,,1
18728423,2,,1
18728663,2,,1
18729013,2,,1
18729122,2,,1
18730438,2,,1
18730854,2,,1
18731211,2,,1
18732538,2,,1
18733139,2,,1
18733490,2,,1
18733917,2,,1
18734009,2,,1
18735021,2,,1
18736509,2,,1
18736679,2,,1
18737127,2,,1
18737142,2,,1
18737246,2,,1
18739405,2,,1
18742142,2,,1
18742241,2,,1
18742366,2,,1
18743223,2,,1
18744385,2,,1
18744858,2,,1
18748619,2,,1
18749079,2,,1
18749983,2,,1
18750113,2,,1
18750542,2,,1
18751935,2,,1
18752283,2,,1
18754579,2,,1
18755271,2,,1
18755367,2,,1
18756475,2,,1
18759128,2,,1
18759594,2,,1
18759819,2,,1
18764139,2,,1
18764985,2,,1
18765414,2,,1
18765840,2,,1
18766545,2,,1
18766575,2,,1
18767457,2,,1
18770780,2,,1
18771150,2,,1
18771457,2,,1
18771503,2,,1
18771508,2,,1
18773384,2,,1
18774183,2,,1
18776344,2,,1
18776433,2,,1
18776794,2,,1
18778575,2,,1
18779294,2,,1
18780230,2,,1
18781117,2,,1
18782151,2,,1
18782757,2,,1
18783184,2,,1
18783277,2,,1
18783807,2,,1
18786316,2,,1
18786581,2,,1
18787362,2,,1
18787827,2,,1
18788410,2,,1
18788615,2,,1
18788937,2,,1
18790648,2,,1
18790748,2,,1
18791385,2,,1
18792227,2,,1
18792788,2,,1
18793358,2,,1
18794290,2,,1
18794339,2,,1
18794556,2,,1
18794589,2,,1
18795377,2,,1
18796711,2,,1
18798863,2,,1
18801359,2,,1
18801619,2,,1
18801621,2,,1
18801987,2,,1
18803484,2,,1
18804103,2,,1
18806470,2,,1
18807202,2,,1
18807251,2,,1
18809270,2,,1
18809301,2,,1
18809306,2,,1
18810164,2,,1
18810920,2,,1
18811584,2,,1
18811868,2,,1
18812969,2,,1
18813173,2,,1
18813944,2,,1
18813996,2,,1
18814118,2,,1
18814387,2,,1
18814669,2,,1
18814856,2,,1
18815648,2,,1
18816265,2,,1
18817187,2,,1
18817697,2,,1
18817935,2,,1
18818136,2,,1
18819130,2,,1
18820339,2,,1
18821248,2,,1
18823135,2,,1
18823409,2,,1
18824793,2,,1
18825584,2,,1
18825688,2,,1
18825821,2,,1
18826077,2,,1
18827582,2,,1
18828528,2,,1
18832872,2,,1
18834410,2,,1
18835057,2,,1
18835075,2,,1
18835427,2,,1
18835547,2,,1
18836681,2,,1
18836926,2,,1
18837843,2,,1
18838434,2,,1
18839171,2,,1
18839484,2,,1
18840511,2,,1
18840733,2,,1
18840900,2,,1
18842981,2,,1
18843152,2,,1
18843289,2,,1
18843787,2,,1
18844870,2,,1
18845943,2,,1
18846739,2,,1
18847073,2,,1
18847184,2,,1
18847379,2,,1
18847669,2,,1
18848165,2,,1
18848981,2,,1
18849107,2,,1
18849881,2,,1
18850682,2,,1
18851265,2,,1
18852237,2,,1
18853154,2,,1
18853517,2,,1
18853967,2,,1
18854376,2,,1
18854659,2,,1
18855406,2,,1
18858477,2,,1
18859456,2,,1
18859812,2,,1
18860204,2,,1
18860250,2,,1
18860341,2,,1
18860792,2,,1
18860961,2,,1
18862374,2,,1
18862389,2,,1
18862464,2,,1
18865777,2,,1
18865911,2,,1
18866119,2,,1
18866873,2,,1
18868636,2,,1
18870523,2,,1
18870650,2,,1
18873457,2,,1
18873614,2,,1
18874076,2,,1
18874583,2,,1
18875103,2,,1
18875230,2,,1
18875277,2,,1
18875536,2,,1
18875935,2,,1
18876974,2,,1
18877843,2,,1
18879311,2,,1
18880060,2,,1
18882166,2,,1
